district,year,spei
Mwinilunga,2019,0.16415010118333334
Mwinilunga,2020,0.7418411485833333
Mwinilunga,2021,0.6084299075
Mwinilunga,2022,0.09618354749999998
Nakonde,1999,-0.13875195083333333
Nakonde,2000,-0.41214427583333335
Nakonde,2001,0.8253954258333334
Nakonde,2002,-0.8956614575
Nakonde,2003,-0.7462928883333334
Nakonde,2004,-0.5804278883333334
Nakonde,2005,-1.0376438458333332
Nakonde,2006,-1.3829975633333333
Nakonde,2007,-0.6456347958333334
Nakonde,2008,-0.5548582025000001
Nakonde,2009,-0.8532460775
Nakonde,2010,-0.23671825980000002
Nakonde,2011,-1.3405281558333335
Nakonde,2012,-0.9245768866666667
Nakonde,2013,-1.0982727125
Nakonde,2014,-0.69623047
Nakonde,2015,-0.7041665783333334
Nakonde,2016,-0.23452142013333332
Nakonde,2017,-0.27223422416666665
Nakonde,2018,-0.5589585783333334
Nakonde,2019,-0.04551317616666667
Nakonde,2020,0.4745895168333334
Nakonde,2021,0.8317286866666667
Nakonde,2022,1.2014301866666666
Nalolo,1999,-0.7495359816666666
Nalolo,2000,-0.03130272033333333
Nalolo,2001,0.38468127729166673
Nalolo,2002,0.3235452716666667
Nalolo,2003,-0.18552414366666667
Nalolo,2004,0.3792123233333333
Nalolo,2005,-0.43517247750000004
Nalolo,2006,0.153327105
Nalolo,2007,0.7986523975
Nalolo,2008,1.0929809525
Nalolo,2009,1.727938975
Nalolo,2010,1.8697950749999999
Nalolo,2011,1.9836986
Nalolo,2012,1.6125808166666669
Nalolo,2013,1.3201521083333334
Nalolo,2014,1.0080360766666667
Nalolo,2015,-0.14410241958333334
Nalolo,2016,-0.4862133366666666
Nalolo,2017,0.18546370333333337
Nalolo,2018,0.2366044675
Nalolo,2019,-0.3661558745833333
Nalolo,2020,-0.19355781441666667
Nalolo,2021,-1.0026335595833333
Nalolo,2022,-0.6057584891666666
Namwala,1999,0.3098687615833333
Namwala,2000,0.5033424091666666
Namwala,2001,0.695977545
Namwala,2002,0.5818092308333332
Namwala,2003,0.3682722603333333
Namwala,2004,0.5350879075
Namwala,2005,-0.7983947808333333
Namwala,2006,0.18453948975
Namwala,2007,0.8100263725
Namwala,2008,1.377968425
Namwala,2009,1.8614465500000001
Namwala,2010,1.9056747166666668
Namwala,2011,1.8439202083333333
Namwala,2012,1.1925217166666666
Namwala,2013,1.09235973
Namwala,2014,0.7373477541666666
Namwala,2015,0.0713098165
Namwala,2016,-0.2898281166666667
Namwala,2017,0.17363073833333334
Namwala,2018,0.4840021625
Namwala,2019,-0.23309062625
Namwala,2020,-0.15742611125
Namwala,2021,-0.653317051
Namwala,2022,-1.1903812858333334
Nchelenge,1999,0.06495797608333335
Nchelenge,2000,0.15745489825
Nchelenge,2001,0.2954294
Nchelenge,2002,0.30749206
Nchelenge,2003,-0.5688185683333333
Nchelenge,2004,-0.4043761835
Nchelenge,2005,-0.21559925283333334
Nchelenge,2006,-1.0041407216666667
Nchelenge,2007,-0.0045171950833333375
Nchelenge,2008,-0.03990449569166667
Nchelenge,2009,-0.38410451333333334
Nchelenge,2010,-0.38801876425
Nchelenge,2011,-0.7079124958333334
Nchelenge,2012,-0.6592100208333334
Nchelenge,2013,-0.14484839849983333
Nchelenge,2014,0.5452315241666666
Nchelenge,2015,0.08075771383333334
Nchelenge,2016,0.06506121166666667
Nchelenge,2017,-0.991005
Nchelenge,2018,-1.0826865041666667
Nchelenge,2019,-0.4216603255
Nchelenge,2020,0.08116578242099999
Nchelenge,2021,0.5827960398333333
Nchelenge,2022,0.18420188391666667
Ndola,1999,-0.10917239000000001
Ndola,2000,0.04194242401666667
Ndola,2001,1.256360925
Ndola,2002,0.7858358675
Ndola,2003,1.4410866916666667
Ndola,2004,1.7043332416666666
Ndola,2005,-0.035576079166666656
Ndola,2006,0.36703210299999994
Ndola,2007,0.060006860333333335
Ndola,2008,0.156576754
Ndola,2009,1.18073265
Ndola,2010,1.4810270666666667
Ndola,2011,1.0708185
Ndola,2012,1.2136289908333333
Ndola,2013,0.3632455821666667
Ndola,2014,-0.3569956143583333
Ndola,2015,-1.0054795358333333
Ndola,2016,-1.5468807583333335
Ndola,2017,-0.44034444
Ndola,2018,0.1809379825
Ndola,2019,0.3808348666666667
Ndola,2020,-0.2245365647708333
Ndola,2021,-0.09434410233333333
Ndola,2022,-0.6452558541666668
Ngabwe,1999,-0.24069651725
Ngabwe,2000,0.35320150833333336
Ngabwe,2001,1.2034004
Ngabwe,2002,0.7324323866666665
Ngabwe,2003,1.0110474541666667
Ngabwe,2004,1.1085294725000001
Ngabwe,2005,-0.8909999583333333
Ngabwe,2006,-0.34383339500000004
Ngabwe,2007,-0.5076556591666667
Ngabwe,2008,-0.1217709215
Ngabwe,2009,1.1058655583333332
Ngabwe,2010,1.630307825
Ngabwe,2011,1.6756835583333334
Ngabwe,2012,1.1071550858333332
Ngabwe,2013,0.7721000458333332
Ngabwe,2014,-0.07796065791666666
Ngabwe,2015,-0.40425735
Ngabwe,2016,-0.4360430766666667
Ngabwe,2017,0.5555735308333333
Ngabwe,2018,1.3026956333333335
Ngabwe,2019,0.7672013441666666
Ngabwe,2020,0.287855705
Ngabwe,2021,0.1058682675
Ngabwe,2022,-0.45202338833333333
Nkeyema,1999,-0.02359759541666667
Nkeyema,2000,0.3955879488083333
Nkeyema,2001,0.4822403925
Nkeyema,2002,0.29999270133333333
Nkeyema,2003,0.007061153555833338
Nkeyema,2004,0.6682281208333333
Nkeyema,2005,-0.6099490325
Nkeyema,2006,0.14846984708333333
Nkeyema,2007,0.8785501408333333
Nkeyema,2008,0.9320216433333334
Nkeyema,2009,1.6350395583333333
Nkeyema,2010,1.765854675
Nkeyema,2011,1.8738498916666666
Nkeyema,2012,1.5681257749999997
Nkeyema,2013,1.35758655
Nkeyema,2014,0.8093147863333333
Nkeyema,2015,-0.6421479733333334
Nkeyema,2016,-1.102292555
Nkeyema,2017,-0.5936272825000001
Nkeyema,2018,-0.16777577796666665
Nkeyema,2019,-0.6488503466666667
Nkeyema,2020,-0.4086912683333333
Nkeyema,2021,-0.8638811383333334
Nkeyema,2022,-1.1756981091666667
Nsama,1999,-0.024334611749999995
Nsama,2000,-0.2704254993333333
Nsama,2001,-0.07594163216666666
Nsama,2002,-0.9631896716666667
Nsama,2003,-0.9349809925
Nsama,2004,-0.62090826
Nsama,2005,-0.7792470666666667
Nsama,2006,-1.4095534166666666
Nsama,2007,-0.8140538641666666
Nsama,2008,-0.41874222083333335
Nsama,2009,-0.5293329683333333
Nsama,2010,-0.37792762333333335
Nsama,2011,-1.1842623041666667
Nsama,2012,-1.53321835
Nsama,2013,-1.041027715
Nsama,2014,0.11269821916666667
Nsama,2015,0.4011825216666667
Nsama,2016,0.8970767108333333
Nsama,2017,0.06837243016666666
Nsama,2018,-0.07781995783333334
Nsama,2019,0.6027037175
Nsama,2020,1.2111762833333333
Nsama,2021,1.616448875
Nsama,2022,1.7963911583333332
Nyimba,1999,0.8797119750000001
Nyimba,2000,1.12220212
Nyimba,2001,1.3282036833333333
Nyimba,2002,0.8794898925
Nyimba,2003,0.5696073991666667
Nyimba,2004,0.41619867
Nyimba,2005,-0.63955341
Nyimba,2006,0.050847104166666664
Nyimba,2007,0.5551883783333333
Nyimba,2008,0.8574236441666666
Nyimba,2009,1.3858128166666666
Nyimba,2010,2.028824616666667
Nyimba,2011,1.6305968249999998
Nyimba,2012,1.2778086966666666
Nyimba,2013,0.6887963975
Nyimba,2014,-0.5765200391666666
Nyimba,2015,-0.7689614958333334
Nyimba,2016,-1.3393240416666667
Nyimba,2017,-0.3216118845
Nyimba,2018,-0.03460107416666666
Nyimba,2019,-0.3041864266666667
Nyimba,2020,-0.06993297141666667
Nyimba,2021,-0.34484000416666666
Nyimba,2022,-0.43358129333333334
Pemba,1999,0.797488
Pemba,2000,1.0722949958333332
Pemba,2001,0.9592815891666667
Pemba,2002,0.7350379825000001
Pemba,2003,0.03675622566666666
Pemba,2004,0.12893932866666666
Pemba,2005,-0.9017413941666667
Pemba,2006,0.06809796666666666
Pemba,2007,0.5722543608333334
Pemba,2008,1.1923830458333333
Pemba,2009,1.7882675083333333
Pemba,2010,1.739457575
Pemba,2011,1.947600875
Pemba,2012,1.07721862
Pemba,2013,0.8026608
Pemba,2014,0.47236063
Pemba,2015,-0.18993159433333337
Pemba,2016,-0.49029279583333335
Pemba,2017,0.06392784858333334
Pemba,2018,0.31882602881666666
Pemba,2019,-0.6276236933333333
Pemba,2020,-0.3800526366666667
Pemba,2021,-0.9072308433333333
Pemba,2022,-1.3101992166666667
Petauke,1999,0.8420347655833332
Petauke,2000,0.9041895775000001
Petauke,2001,0.98478283
Petauke,2002,0.45056731
Petauke,2003,0.08961705441666667
Petauke,2004,0.12829175033333332
Petauke,2005,-0.5439673443333334
Petauke,2006,-0.007305910500000003
Petauke,2007,0.9355916491666667
Petauke,2008,1.1110432833333335
Petauke,2009,1.2577342566666667
Petauke,2010,2.032026575
Petauke,2011,1.3606098275
Petauke,2012,1.1739292725
Petauke,2013,0.818273225
Petauke,2014,-0.5599648300000001
Petauke,2015,-1.0143741108333333
Petauke,2016,-1.6809394833333335
Petauke,2017,-0.8315491958333333
Petauke,2018,-0.5309481361666667
Petauke,2019,-0.37500460583333334
Petauke,2020,0.0416636608775
Petauke,2021,-0.3127706520833333
Petauke,2022,-0.280493493
Rufunsa,1999,1.1350999099999999
Rufunsa,2000,1.5331269416666666
Rufunsa,2001,1.7891922083333334
Rufunsa,2002,1.2810013166666667
Rufunsa,2003,0.6026758458333333
Rufunsa,2004,0.45018963250000005
Rufunsa,2005,-0.7730200691666668
Rufunsa,2006,-0.018059375583333332
Rufunsa,2007,0.05497856283333333
Rufunsa,2008,0.36526917166666667
Rufunsa,2009,1.11209764
Rufunsa,2010,1.5256694416666665
Rufunsa,2011,1.4633229416666664
Rufunsa,2012,0.8189824683333334
Rufunsa,2013,0.33343327491666663
Rufunsa,2014,-0.3749193841666667
Rufunsa,2015,-0.3744665191666667
Rufunsa,2016,-0.6415623916666666
Rufunsa,2017,0.20334584254166665
Rufunsa,2018,0.46841716333333333
Rufunsa,2019,-0.22744305175
Rufunsa,2020,-0.23683954458333334
Rufunsa,2021,-0.48142265833333336
Rufunsa,2022,-0.6899732571666667
Samfya,1999,0.22206257308333333
Samfya,2000,0.056193112891666674
Samfya,2001,0.981294985
Samfya,2002,0.02913546925
Samfya,2003,0.7218790091666666
Samfya,2004,0.8297563166666667
Samfya,2005,0.028147531333333333
Samfya,2006,-0.36121157916666663
Samfya,2007,0.03874284133333333
Samfya,2008,0.277792072
Samfya,2009,0.8340468891666667
Samfya,2010,1.5744918749999999
Samfya,2011,0.5972587891666666
Samfya,2012,1.1520088666666666
Samfya,2013,0.46856793750000003
Samfya,2014,0.08831734591666666
Samfya,2015,-0.6060868675000001
Samfya,2016,-1.28693675
Samfya,2017,-1.0043294666666667
Samfya,2018,-0.8266491235833334
Samfya,2019,0.17237760483333334
Samfya,2020,0.4541318084166666
Samfya,2021,1.0845379441666667
Samfya,2022,0.5638207533333334
Senanga,1999,-0.9708563008333334
Senanga,2000,-0.39157222325
Senanga,2001,0.084357756
Senanga,2002,0.12161783833333334
Senanga,2003,-0.2244485791666667
Senanga,2004,0.3872970475
Senanga,2005,-0.5011130808333334
Senanga,2006,0.21504279
Senanga,2007,0.7621761841666667
Senanga,2008,1.06691356
Senanga,2009,1.7633251166666666
Senanga,2010,1.8709966666666666
Senanga,2011,2.0057771250000003
Senanga,2012,1.5634283
Senanga,2013,1.164595075
Senanga,2014,0.8361489716666667
Senanga,2015,-0.34890744441666666
Senanga,2016,-0.5711113975000001
Senanga,2017,0.21972487083333334
Senanga,2018,0.3070519295833333
Senanga,2019,-0.40274635541666665
Senanga,2020,-0.1993537400583333
Senanga,2021,-1.1083601241666667
Senanga,2022,-1.0540435391666667
Senga Hill,1999,-0.2737235586666667
Senga Hill,2000,-0.6935385749999999
Senga Hill,2001,0.6176130533333334
Senga Hill,2002,-1.4804059166666665
Senga Hill,2003,-0.72027777
Senga Hill,2004,-0.304007087
Senga Hill,2005,-0.7918245241666666
Senga Hill,2006,-0.81407246105
Senga Hill,2007,-0.16096079500000002
Senga Hill,2008,-0.1506257825
Senga Hill,2009,-0.4260359065833333
Senga Hill,2010,0.024249121583333328
Senga Hill,2011,-1.3266370083333332
Senga Hill,2012,-1.2040370916666667
Senga Hill,2013,-1.2555492499999998
Senga Hill,2014,-0.4645903425
Senga Hill,2015,-0.49397759283333337
Senga Hill,2016,-0.14774946725000002
Senga Hill,2017,-0.6254153316666667
Senga Hill,2018,-1.0298127133333332
Senga Hill,2019,-0.41515875
Senga Hill,2020,0.4295211875
Senga Hill,2021,0.7836114205308333
Senga Hill,2022,1.1952645750000002
Serenje,1999,0.6477994583333333
Serenje,2000,0.7780434316666667
Serenje,2001,1.1611985
Serenje,2002,0.4947228225
Serenje,2003,0.5027214658333333
Serenje,2004,0.46359922416666666
Serenje,2005,-0.5241343091666667
Serenje,2006,0.08123632133333333
Serenje,2007,0.6763455133333333
Serenje,2008,0.9535229766666666
Serenje,2009,1.445178145
Serenje,2010,2.1106513166666665
Serenje,2011,1.511061425
Serenje,2012,1.370755325
Serenje,2013,0.7899870833333335
Serenje,2014,-0.6030010741666666
Serenje,2015,-1.1146685166666666
Serenje,2016,-1.7383084083333333
Serenje,2017,-0.8665962341666668
Serenje,2018,-0.3349436291666667
Serenje,2019,0.009291268225000001
Serenje,2020,0.11243238733
Serenje,2021,0.31766764616666665
Serenje,2022,0.12807849341666666
Sesheke,1999,-1.1842287333333334
Sesheke,2000,-0.6045364533333334
Sesheke,2001,-0.2320785425
Sesheke,2002,-0.09197969416666667
Sesheke,2003,-0.5078628516666667
Sesheke,2004,-0.07019681664166667
Sesheke,2005,-0.8340394833333334
Sesheke,2006,0.05036365608333334
Sesheke,2007,0.7349998375000001
Sesheke,2008,1.2039525166666667
Sesheke,2009,1.786790975
Sesheke,2010,1.8638645083333334
Sesheke,2011,1.9651111333333333
Sesheke,2012,1.415558525
Sesheke,2013,0.9636375991666667
Sesheke,2014,0.6746147758333333
Sesheke,2015,-0.10029002050000001
Sesheke,2016,-0.5825718725
Sesheke,2017,0.47540994416666665
Sesheke,2018,0.5675570583333334
Sesheke,2019,-0.13796789414166666
Sesheke,2020,0.10976572208333334
Sesheke,2021,-0.8521696758333334
Sesheke,2022,-1.1642985833333335
Shang'ombo,1999,-1.3458733333333335
Shang'ombo,2000,-0.34007597166666664
Shang'ombo,2001,0.07257965933333334
Shang'ombo,2002,0.18485541391666668
Shang'ombo,2003,-0.21904968333333333
Shang'ombo,2004,0.15489583366666668
Shang'ombo,2005,-0.6404616708333334
Shang'ombo,2006,0.044604536166666674
Shang'ombo,2007,0.6638550424999999
Shang'ombo,2008,0.9831403308333333
Shang'ombo,2009,1.6870298916666666
Shang'ombo,2010,1.7738744750000002
Shang'ombo,2011,1.982154325
Shang'ombo,2012,1.7232996583333333
Shang'ombo,2013,1.3771515
Shang'ombo,2014,1.1698636858333333
Shang'ombo,2015,0.011008266749999995
Shang'ombo,2016,-0.46960476749999996
Shang'ombo,2017,0.2702471933333333
Shang'ombo,2018,0.3261385825
Shang'ombo,2019,-0.22376276216666668
Shang'ombo,2020,-0.26139553083333333
Shang'ombo,2021,-0.9783117176333334
Shang'ombo,2022,-0.5731518408333333
Shibuyunji,1999,-0.02965587358333333
Shibuyunji,2000,0.5962278580833333
Shibuyunji,2001,0.88827204
Shibuyunji,2002,0.8341766408333333
Shibuyunji,2003,0.6728955858333333
Shibuyunji,2004,0.7190865166666667
Shibuyunji,2005,-0.6446630466666666
Shibuyunji,2006,0.08012137
Shibuyunji,2007,0.45270339416666666
Shibuyunji,2008,0.8724930141666666
Shibuyunji,2009,1.6927935583333333
Shibuyunji,2010,1.9924515666666667
Shibuyunji,2011,1.8716163083333333
Shibuyunji,2012,1.2482790166666666
Shibuyunji,2013,0.9884192916666666
Shibuyunji,2014,0.2917798008333333
Shibuyunji,2015,-0.21761217566666669
Shibuyunji,2016,-0.5976674116666666
Shibuyunji,2017,0.05978476916666667
Shibuyunji,2018,0.3159930383333333
Shibuyunji,2019,-0.39274629833333335
Shibuyunji,2020,-0.2878919658333333
Shibuyunji,2021,-0.7234298466666668
Shibuyunji,2022,-0.9444491133333334
Shiwamg'andu,1999,-0.5685391866666667
Shiwamg'andu,2000,-0.9845041858333333
Shiwamg'andu,2001,0.49082192750000003
Shiwamg'andu,2002,-0.8704535095
Shiwamg'andu,2003,0.23528089333333332
Shiwamg'andu,2004,0.7256006125000001
Shiwamg'andu,2005,0.45943534775
Shiwamg'andu,2006,0.36406642666666666
Shiwamg'andu,2007,0.8066759758333334
Shiwamg'andu,2008,0.6963915749999999
Shiwamg'andu,2009,-0.11972215916666666
Shiwamg'andu,2010,0.6784403716666666
Shiwamg'andu,2011,-0.4571286233333333
Shiwamg'andu,2012,-0.30788075
Shiwamg'andu,2013,-0.36122491
Shiwamg'andu,2014,-0.512571855
Shiwamg'andu,2015,-1.04994855
Shiwamg'andu,2016,-1.1926982833333333
Shiwamg'andu,2017,-1.1888487691666667
Shiwamg'andu,2018,-1.0454232758333333
Shiwamg'andu,2019,0.324680041
Shiwamg'andu,2020,0.8978013408333333
Shiwamg'andu,2021,1.2664015508333333
Shiwamg'andu,2022,0.9683028691666666
Siavonga,1999,0.8317429666666666
Siavonga,2000,1.1618541833333333
Siavonga,2001,1.0285560058333334
Siavonga,2002,0.5016849425
Siavonga,2003,-0.22053588000000002
Siavonga,2004,-0.10072746416666667
Siavonga,2005,-0.8513684008333332
Siavonga,2006,0.07673582833333333
Siavonga,2007,0.49345372
Siavonga,2008,0.9217290508333335
Siavonga,2009,1.61778445
Siavonga,2010,1.678475475
Siavonga,2011,1.790640925
Siavonga,2012,1.15431065
Siavonga,2013,1.044871525
Siavonga,2014,0.77594212
Siavonga,2015,0.46002189383333336
Siavonga,2016,0.10261215616666668
Siavonga,2017,0.3302966009166666
Siavonga,2018,0.3305417330416667
Siavonga,2019,-0.6066061183333333
Siavonga,2020,-0.5522042366666667
Siavonga,2021,-1.0133913308333333
Siavonga,2022,-1.2021330000000001
Sikongo,1999,-1.0789317716666667
Sikongo,2000,-0.24110542375
Sikongo,2001,0.20697465633333334
Sikongo,2002,0.17280293833333335
Sikongo,2003,-0.19243907375
Sikongo,2004,0.4188468591666667
Sikongo,2005,-0.32051341083333335
Sikongo,2006,0.1673331341666667
Sikongo,2007,0.7160183833333332
Sikongo,2008,0.7525076374999999
Sikongo,2009,1.5402965166666667
Sikongo,2010,1.7414605416666669
Sikongo,2011,1.9759610083333332
Sikongo,2012,1.7761429333333334
Sikongo,2013,1.4980006666666668
Sikongo,2014,1.2636223333333334
Sikongo,2015,-0.03865367966666666
Sikongo,2016,-0.5763593791666667
Sikongo,2017,0.014221831416666665
Sikongo,2018,0.19122962300000002
Sikongo,2019,-0.19188288283333332
Sikongo,2020,-0.05659179933333333
Sikongo,2021,-0.620868895
Sikongo,2022,-0.5224825641666667
Sinazongwe,1999,0.6804912058333333
Sinazongwe,2000,1.010149275
Sinazongwe,2001,0.9510526583333334
Sinazongwe,2002,0.5916767241666666
Sinazongwe,2003,-0.1531116625
Sinazongwe,2004,-0.12441440033333333
Sinazongwe,2005,-1.1669298153333334
Sinazongwe,2006,-0.10152476616666667
Sinazongwe,2007,0.5181763375
Sinazongwe,2008,1.1610952666666667
Sinazongwe,2009,1.7924958666666668
Sinazongwe,2010,1.838676425
Sinazongwe,2011,1.9160763
Sinazongwe,2012,0.9861926741666666
Sinazongwe,2013,0.816379205
Sinazongwe,2014,0.4840299516666667
Sinazongwe,2015,0.15908065708333333
Sinazongwe,2016,-0.014991216416666668
Sinazongwe,2017,0.4742423808333333
Sinazongwe,2018,0.6229328808333333
Sinazongwe,2019,-0.335249999475
Sinazongwe,2020,-0.14068727075833334
Sinazongwe,2021,-0.6885987473333334
Sinazongwe,2022,-1.2608107608333332
Sinda,1999,1.03757074425
Sinda,2000,0.9009761858333333
Sinda,2001,1.0814003191666666
Sinda,2002,0.5712787683333334
Sinda,2003,0.1372061891666667
Sinda,2004,0.06685583099999999
Sinda,2005,-0.8039705941666666
Sinda,2006,-0.3776550125
Sinda,2007,0.32828031333333335
Sinda,2008,0.6451131083333334
Sinda,2009,0.8506553316666666
Sinda,2010,1.8772064333333331
Sinda,2011,1.4996744416666665
Sinda,2012,1.3691648308333333
Sinda,2013,1.1464248041666667
Sinda,2014,-0.3632300025
Sinda,2015,-0.8189084083333333
Sinda,2016,-1.5393586333333333
Sinda,2017,-0.6880879966666668
Sinda,2018,-0.5235147341666667
Sinda,2019,-0.3646973125
Sinda,2020,0.08758535927833333
Sinda,2021,-0.42657427166666667
Sinda,2022,-0.20779062583333333
Sioma,1999,-1.3335333916666665
Sioma,2000,-0.46751753625
Sioma,2001,-0.054454915666666666
Sioma,2002,0.041951612
Sioma,2003,-0.39597128833333334
Sioma,2004,0.08594380624999999
Sioma,2005,-0.7161628908333334
Sioma,2006,0.21516907625
Sioma,2007,0.8230484241666667
Sioma,2008,1.0848174333333334
Sioma,2009,1.7566838666666669
Sioma,2010,1.7868456416666667
Sioma,2011,1.9606027583333334
Sioma,2012,1.6239074999999998
Sioma,2013,1.183532055
Sioma,2014,0.9924351416666667
Sioma,2015,-0.16327139116666667
Sioma,2016,-0.7029211891666667
Sioma,2017,0.27164901333333336
Sioma,2018,0.3463418329166667
Sioma,2019,-0.28415392716666665
Sioma,2020,-0.19992709649999998
Sioma,2021,-1.0139728388333333
Sioma,2022,-0.9376883916666667
Solwezi,1999,-0.12243082164583334
Solwezi,2000,-0.008051170583333331
Solwezi,2001,1.7147022083333334
Solwezi,2002,0.172430027425
Solwezi,2003,-0.122374838
Solwezi,2004,0.5587082275
Solwezi,2005,-1.2048560416666667
Solwezi,2006,-0.6388041566666667
Solwezi,2007,-0.25812782041666665
Solwezi,2008,-0.11547741441666666
Solwezi,2009,1.1612571708333335
Solwezi,2010,1.6390845333333335
Solwezi,2011,1.2929087641666666
Solwezi,2012,1.270740725
Solwezi,2013,0.7209277325
Solwezi,2014,0.405540925
Solwezi,2015,-0.3974861059166666
Solwezi,2016,-0.9292515833333334
Solwezi,2017,-0.57054361
Solwezi,2018,-0.19800890125
Solwezi,2019,0.6913450025
Solwezi,2020,0.6956913825000001
Solwezi,2021,0.80926791
Solwezi,2022,-0.29696671058333335
Vubwi,1999,0.2043791310833333
Vubwi,2000,0.17816979208333336
Vubwi,2001,0.42054845975
Vubwi,2002,0.12045918941666667
Vubwi,2003,0.19084852166666666
Vubwi,2004,0.4658932625
Vubwi,2005,-0.26479441666666664
Vubwi,2006,-0.17605109666666666
Vubwi,2007,0.32547674833333334
Vubwi,2008,0.4178313748333333
Vubwi,2009,0.3854784216666667
Vubwi,2010,1.6787434833333332
Vubwi,2011,0.9722202050000001
Vubwi,2012,1.4893103833333334
Vubwi,2013,1.4557954116666665
Vubwi,2014,-0.2076211208333333
Vubwi,2015,-0.9323059783333333
Vubwi,2016,-1.7005344333333332
Vubwi,2017,-1.4214947666666669
Vubwi,2018,-1.0260249166666666
Vubwi,2019,-0.072317145375
Vubwi,2020,0.40143647750000006
Vubwi,2021,0.4661663841666667
Vubwi,2022,0.3688252270833334
Zambezi,1999,-1.1200131583333335
Zambezi,2000,-0.7666944
Zambezi,2001,-0.4282939433333333
Zambezi,2002,-0.5762679391666666
Zambezi,2003,-0.4492933158333334
Zambezi,2004,0.33010355166666666
Zambezi,2005,-0.5047791066666667
Zambezi,2006,-0.6497160325
Zambezi,2007,-0.7850989891666668
Zambezi,2008,-1.0267759508333334
Zambezi,2009,0.13996086991666667
Zambezi,2010,0.9613213825
Zambezi,2011,1.5245576083333334
Zambezi,2012,1.4439237416666666
Zambezi,2013,1.0629080558333335
Zambezi,2014,1.2239858283333334
Zambezi,2015,-0.03201527225
Zambezi,2016,-0.20820667458333333
Zambezi,2017,-0.09889099764166666
Zambezi,2018,-0.22971539558333331
Zambezi,2019,-0.498603575
Zambezi,2020,0.2140767725
Zambezi,2021,-0.008710683416666665
Zambezi,2022,-0.38687811875000006
Zimba,1999,0.1983061
Zimba,2000,0.6275765070833333
Zimba,2001,0.7386050841666667
Zimba,2002,0.52073472
Zimba,2003,-0.16336270249999998
Zimba,2004,-0.11101877280833333
Zimba,2005,-1.4136890966666666
Zimba,2006,-0.13489840533333333
Zimba,2007,0.7132588125
Zimba,2008,1.2127743958333335
Zimba,2009,1.875360875
Zimba,2010,1.9201673083333333
Zimba,2011,1.9142411833333333
Zimba,2012,1.239745575
Zimba,2013,0.9265007158333334
Zimba,2014,0.6549843966666667
Zimba,2015,0.23807075858333335
Zimba,2016,-0.023288901499999997
Zimba,2017,0.5539643575000001
Zimba,2018,0.7998736277499999
Zimba,2019,0.054445788
Zimba,2020,0.21801202
Zimba,2021,-0.3498553366666666
Zimba,2022,-1.3080101408333333
